Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""1.Registration and Login/mPIN Page/Text Box_Create mPIN Entry""), ""102030"", 0)",,,,2023-01-22 11:57:13,2023-01-22 11:57:14,0.749s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-01-22 11:57:14,2023-01-22 11:57:17,3.012s,PASSED
"tap(findTestObject(""1.Registration and Login/mPIN Page/Text Box_Confirm mPIN Entry""), 0)",,,,2023-01-22 11:57:17,2023-01-22 11:57:17,0.709s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-01-22 11:57:17,2023-01-22 11:57:19,2.016s,PASSED
"setText(findTestObject(""1.Registration and Login/mPIN Page/Text Box_Confirm mPIN Entry""), ""102030"", 0)",,,,2023-01-22 11:57:19,2023-01-22 11:57:20,0.826s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-01-22 11:57:20,2023-01-22 11:57:23,3.019s,PASSED
"tap(findTestObject(""1.Registration and Login/mPIN Page/Button_Next mPIN Page""), 0)",,,,2023-01-22 11:57:23,2023-01-22 11:57:24,0.703s,PASSED
"delay(4, STOP_ON_FAILURE)",,,,2023-01-22 11:57:24,2023-01-22 11:57:28,4.021s,PASSED
"swipe(135, 1840, 447, 259)",,,,2023-01-22 11:57:28,2023-01-22 11:57:30,2.325s,PASSED
"tap(findTestObject(""1.Registration and Login/mPIN Page/Button_Maybe later Biometric""), 0)",,,,2023-01-22 11:57:30,2023-01-22 11:57:31,0.770s,PASSED
"delay(6, STOP_ON_FAILURE)",,,,2023-01-22 11:57:31,2023-01-22 11:57:37,6.021s,PASSED
"tap(findTestObject(""2.Dashboard/Profile Settings/Image_Profile Picture""), 0)",,,,2023-01-22 11:57:37,2023-01-22 11:57:53,16.086s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-22 11:57:53,2023-01-22 11:57:58,5.019s,PASSED
"swipe(135, 1840, 447, 259)",,,,2023-01-22 11:57:58,2023-01-22 11:58:00,1.385s,PASSED
"swipe(135, 1840, 447, 259)",,,,2023-01-22 11:58:00,2023-01-22 11:58:01,1.339s,PASSED
"tap(findTestObject(""2.Dashboard/Profile Settings/Button_Logout""), 0)",,,,2023-01-22 11:58:01,2023-01-22 11:58:02,0.817s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-01-22 11:58:02,2023-01-22 11:58:04,2.008s,PASSED
closeApplication(),,,,2023-01-22 11:58:04,2023-01-22 11:58:05,1.366s,PASSED
Start listener action : autoUpdateJobStatus,,,,2023-01-22 11:58:05,2023-01-22 11:58:05,0.002s,PASSED
,,,,,,,
Test Cases/Payments/TC 01 - New Bill Payment - Copy,,,,2023-01-22 11:58:05,2023-01-22 12:01:56,3m - 50.574s,PASSED
Start listener action : enableSauceLabs,,,,2023-01-22 11:58:06,2023-01-22 11:58:06,0.004s,PASSED
"callTestCase(findTestCase(""Utilities/BrowserStackIntegration""), [:], STOP_ON_FAILURE)",,,,2023-01-22 11:58:07,2023-01-22 11:58:35,27.558s,PASSED
"delay(30, STOP_ON_FAILURE)",,,,2023-01-22 11:58:35,2023-01-22 11:59:05,30.005s,PASSED
"tap(findTestObject(""1.Registration and Login/Welcome Page/Button_Existing Customer""), 0)",,,,2023-01-22 11:59:05,2023-01-22 11:59:06,0.960s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-01-22 11:59:06,2023-01-22 11:59:08,2.019s,PASSED
"tap(findTestObject(""1.Registration and Login/Card Details Page/Radio Button_Debit Card""), 0)",,,,2023-01-22 11:59:08,2023-01-22 11:59:09,1.065s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-01-22 11:59:09,2023-01-22 11:59:11,2.015s,PASSED
"tap(findTestObject(""1.Registration and Login/Card Details Page/Text Box_Debit Card""), 0)",,,,2023-01-22 11:59:11,2023-01-22 11:59:12,0.836s,PASSED
"delay(1, STOP_ON_FAILURE)",,,,2023-01-22 11:59:12,2023-01-22 11:59:13,1.018s,PASSED
"setText(findTestObject(""1.Registration and Login/Card Details Page/Text Box_Debit Card Entry""), ""5244550100131209"", 0)",,,,2023-01-22 11:59:13,2023-01-22 11:59:14,1.211s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-01-22 11:59:14,2023-01-22 11:59:16,2.041s,PASSED
"tap(findTestObject(""1.Registration and Login/Card Details Page/Text Box_Card Pin""), 0)",,,,2023-01-22 11:59:16,2023-01-22 11:59:17,0.961s,PASSED
"delay(1, STOP_ON_FAILURE)",,,,2023-01-22 11:59:17,2023-01-22 11:59:18,1.014s,PASSED
"setText(findTestObject(""1.Registration and Login/Card Details Page/Text Box_Card Pin""), ""1234"", 0)",,,,2023-01-22 11:59:18,2023-01-22 11:59:19,0.781s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-01-22 11:59:19,2023-01-22 11:59:21,2.022s,PASSED
"tap(findTestObject(""1.Registration and Login/Card Details Page/Button_Next on Card details""), 0)",,,,2023-01-22 11:59:21,2023-01-22 11:59:21,0.693s,PASSED
"delay(30, STOP_ON_FAILURE)",,,,2023-01-22 11:59:21,2023-01-22 11:59:51,30.012s,PASSED
driver = getDriver(),,,,2023-01-22 11:59:51,2023-01-22 11:59:51,0.003s,PASSED
delay(2),,,,2023-01-22 11:59:51,2023-01-22 11:59:53,2.035s,PASSED
driver.pressKey(new io.appium.java_client.android.nativekey.KeyEvent(io.appium.java_client.android.nativekey.AndroidKey.DIGIT_6)),,,,2023-01-22 11:59:53,2023-01-22 11:59:53,0.140s,PASSED
delay(2),,,,2023-01-22 11:59:53,2023-01-22 11:59:55,2.018s,PASSED
driver.pressKey(new io.appium.java_client.android.nativekey.KeyEvent(io.appium.java_client.android.nativekey.AndroidKey.DIGIT_5)),,,,2023-01-22 11:59:55,2023-01-22 11:59:56,0.089s,PASSED
delay(2),,,,2023-01-22 11:59:56,2023-01-22 11:59:58,2.011s,PASSED
driver.pressKey(new io.appium.java_client.android.nativekey.KeyEvent(io.appium.java_client.android.nativekey.AndroidKey.DIGIT_4)),,,,2023-01-22 11:59:58,2023-01-22 11:59:58,0.690s,PASSED
delay(2),,,,2023-01-22 11:59:58,2023-01-22 12:00:00,2.013s,PASSED
driver.pressKey(new io.appium.java_client.android.nativekey.KeyEvent(io.appium.java_client.android.nativekey.AndroidKey.DIGIT_3)),,,,2023-01-22 12:00:00,2023-01-22 12:00:00,0.097s,PASSED
delay(2),,,,2023-01-22 12:00:00,2023-01-22 12:00:02,2.019s,PASSED
driver.pressKey(new io.appium.java_client.android.nativekey.KeyEvent(io.appium.java_client.android.nativekey.AndroidKey.DIGIT_2)),,,,2023-01-22 12:00:02,2023-01-22 12:00:03,0.131s,PASSED
delay(2),,,,2023-01-22 12:00:03,2023-01-22 12:00:05,2.018s,PASSED
driver.pressKey(new io.appium.java_client.android.nativekey.KeyEvent(io.appium.java_client.android.nativekey.AndroidKey.DIGIT_1)),,,,2023-01-22 12:00:05,2023-01-22 12:00:05,0.128s,PASSED
delay(2),,,,2023-01-22 12:00:05,2023-01-22 12:00:07,2.013s,PASSED
driver.pressKey(new io.appium.java_client.android.nativekey.KeyEvent(io.appium.java_client.android.nativekey.AndroidKey.ENTER)),,,,2023-01-22 12:00:07,2023-01-22 12:00:07,0.593s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-22 12:00:07,2023-01-22 12:00:12,5.024s,PASSED
"tap(findTestObject(""1.Registration and Login/OTP Page/Button_Verify OTP""), 0)",,,,2023-01-22 12:00:12,2023-01-22 12:00:14,1.246s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-22 12:00:14,2023-01-22 12:00:19,5.013s,PASSED
"tap(findTestObject(""1.Registration and Login/mPIN Page/Text Box_Create mPIN""), 0)",,,,2023-01-22 12:00:19,2023-01-22 12:00:19,0.852s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-01-22 12:00:19,2023-01-22 12:00:21,2.008s,PASSED
"setText(findTestObject(""1.Registration and Login/mPIN Page/Text Box_Create mPIN Entry""), ""102030"", 0)",,,,2023-01-22 12:00:21,2023-01-22 12:00:22,0.801s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-01-22 12:00:22,2023-01-22 12:00:25,3.005s,PASSED
"tap(findTestObject(""1.Registration and Login/mPIN Page/Text Box_Confirm mPIN Entry""), 0)",,,,2023-01-22 12:00:25,2023-01-22 12:00:26,0.998s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-01-22 12:00:26,2023-01-22 12:00:28,2.017s,PASSED
"setText(findTestObject(""1.Registration and Login/mPIN Page/Text Box_Confirm mPIN Entry""), ""102030"", 0)",,,,2023-01-22 12:00:28,2023-01-22 12:00:29,0.897s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-01-22 12:00:29,2023-01-22 12:00:32,3.019s,PASSED
"tap(findTestObject(""1.Registration and Login/mPIN Page/Button_Next mPIN Page""), 0)",,,,2023-01-22 12:00:32,2023-01-22 12:00:33,0.743s,PASSED
"delay(4, STOP_ON_FAILURE)",,,,2023-01-22 12:00:33,2023-01-22 12:00:37,4.009s,PASSED
"swipe(135, 1840, 447, 259)",,,,2023-01-22 12:00:37,2023-01-22 12:00:38,1.467s,PASSED
"tap(findTestObject(""1.Registration and Login/mPIN Page/Button_Maybe later Biometric""), 0)",,,,2023-01-22 12:00:38,2023-01-22 12:00:39,0.851s,PASSED
"waitForElementPresent(findTestObject(""3.Payments/Payments_page/tab_PAY""), 60)",,,,2023-01-22 12:00:39,2023-01-22 12:00:46,7.084s,PASSED
"tap(findTestObject(""3.Payments/Payments_page/tab_PAY""), 0)",,,,2023-01-22 12:00:46,2023-01-22 12:00:47,0.741s,PASSED
"tap(findTestObject(""3.Payments/Payments_page/tab_Bills""), 0)",,,,2023-01-22 12:00:47,2023-01-22 12:00:49,1.569s,PASSED
"tap(findTestObject(""3.Payments/Payments_page/button_NewBill""), 0)",,,,2023-01-22 12:00:49,2023-01-22 12:00:50,1.286s,PASSED
delay(2),,,,2023-01-22 12:00:50,2023-01-22 12:00:52,2.011s,PASSED
"tap(findTestObject(""3.Payments/Pay To New Biller/Label_Select Biller"", [""biller"":biller]), 0)",,,,2023-01-22 12:00:52,2023-01-22 12:00:53,1.174s,PASSED
"tap(findTestObject(""3.Payments/Pay To New Biller/Label_Select Sub Biller"", [""subBiller"":subBiller]), 0)",,,,2023-01-22 12:00:53,2023-01-22 12:00:55,1.434s,PASSED
"tap(findTestObject(""3.Payments/Pay To New Biller/Text Box_Account Number Entry""), 0)",,,,2023-01-22 12:00:55,2023-01-22 12:00:57,2.462s,PASSED
"setText(findTestObject(""3.Payments/Pay To New Biller/Text Box_Account Number Entry""), accountNumber, 0)",,,,2023-01-22 12:00:57,2023-01-22 12:00:58,1.381s,PASSED
pressBack(),,,,2023-01-22 12:00:58,2023-01-22 12:00:59,0.771s,PASSED
"tap(findTestObject(""3.Payments/Pay To New Biller/Button_Next""), 0)",,,,2023-01-22 12:00:59,2023-01-22 12:01:01,1.395s,PASSED
"waitForElementPresent(findTestObject(""3.Payments/Amount/Text Box_Amount Entry""), 0)",,,,2023-01-22 12:01:01,2023-01-22 12:01:06,5.600s,PASSED
"tap(findTestObject(""3.Payments/Amount/Text Box_Amount Entry""), 0)",,,,2023-01-22 12:01:06,2023-01-22 12:01:07,0.880s,PASSED
"setText(findTestObject(""3.Payments/Amount/Text Box_Amount Entry""), amount, 0)",,,,2023-01-22 12:01:07,2023-01-22 12:01:08,1.075s,PASSED
"tap(findTestObject(""3.Payments/Amount/Button_Next""), 0)",,,,2023-01-22 12:01:08,2023-01-22 12:01:09,0.874s,PASSED
"tap(findTestObject(""3.Payments/Payment Confirmation Page/Button_Confirm""), 0)",,,,2023-01-22 12:01:09,2023-01-22 12:01:24,14.537s,PASSED
delay(2),,,,2023-01-22 12:01:24,2023-01-22 12:01:26,2.016s,PASSED
"tapAtPosition(137, 771)",,,,2023-01-22 12:01:26,2023-01-22 12:01:26,0.379s,PASSED
driver.pressKey(new io.appium.java_client.android.nativekey.KeyEvent(io.appium.java_client.android.nativekey.AndroidKey.DIGIT_1)),,,,2023-01-22 12:01:26,2023-01-22 12:01:27,0.676s,PASSED
driver.pressKey(new io.appium.java_client.android.nativekey.KeyEvent(io.appium.java_client.android.nativekey.AndroidKey.DIGIT_0)),,,,2023-01-22 12:01:27,2023-01-22 12:01:28,1.002s,PASSED
driver.pressKey(new io.appium.java_client.android.nativekey.KeyEvent(io.appium.java_client.android.nativekey.AndroidKey.DIGIT_2)),,,,2023-01-22 12:01:28,2023-01-22 12:01:29,1.039s,PASSED
driver.pressKey(new io.appium.java_client.android.nativekey.KeyEvent(io.appium.java_client.android.nativekey.AndroidKey.DIGIT_0)),,,,2023-01-22 12:01:29,2023-01-22 12:01:29,0.494s,PASSED
driver.pressKey(new io.appium.java_client.android.nativekey.KeyEvent(io.appium.java_client.android.nativekey.AndroidKey.DIGIT_3)),,,,2023-01-22 12:01:29,2023-01-22 12:01:30,0.519s,PASSED
driver.pressKey(new io.appium.java_client.android.nativekey.KeyEvent(io.appium.java_client.android.nativekey.AndroidKey.DIGIT_0)),,,,2023-01-22 12:01:30,2023-01-22 12:01:30,0.517s,PASSED
driver.pressKey(new io.appium.java_client.android.nativekey.KeyEvent(io.appium.java_client.android.nativekey.AndroidKey.ENTER)),,,,2023-01-22 12:01:30,2023-01-22 12:01:31,1.048s,PASSED
"tap(findTestObject(""3.Payments/Payment Confirmation Page/Button_Verify""), 0)",,,,2023-01-22 12:01:31,2023-01-22 12:01:32,0.683s,PASSED
"waitForElementPresent(findTestObject(""3.Payments/Payment Success page/Button_Back To Payment""), 60)",,,,2023-01-22 12:01:32,2023-01-22 12:01:39,7.559s,PASSED
"takeScreenshot(""./ScreenShots/FEWA.png"", STOP_ON_FAILURE)",,,,2023-01-22 12:01:39,2023-01-22 12:01:41,1.534s,PASSED
"tap(findTestObject(""3.Payments/Payment Success page/Button_Back To Payment""), 0)",,,,2023-01-22 12:01:41,2023-01-22 12:01:42,0.652s,PASSED
delay(3),,,,2023-01-22 12:01:42,2023-01-22 12:01:45,3.020s,PASSED
"tap(findTestObject(""2.Dashboard/Profile Settings/Icon_Home""), 0)",,,,2023-01-22 12:01:45,2023-01-22 12:01:46,1.719s,PASSED
"tap(findTestObject(""2.Dashboard/Profile Settings/Image_Profile Picture""), 0)",,,,2023-01-22 12:01:46,2023-01-22 12:01:51,4.320s,PASSED
"swipe(135, 1840, 447, 259)",,,,2023-01-22 12:01:51,2023-01-22 12:01:52,1.238s,PASSED
"swipe(135, 1840, 447, 259)",,,,2023-01-22 12:01:52,2023-01-22 12:01:53,1.468s,PASSED
"tap(findTestObject(""2.Dashboard/Profile Settings/Button_Logout""), 0)",,,,2023-01-22 12:01:53,2023-01-22 12:01:54,0.879s,PASSED
closeApplication(),,,,2023-01-22 12:01:54,2023-01-22 12:01:56,1.476s,PASSED
Start listener action : autoUpdateJobStatus,,,,2023-01-22 12:01:56,2023-01-22 12:01:56,0.001s,PASSED
