Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"tap(findTestObject(""2.Dashboard/Accounts/label_Finances""), 0)",,,,2023-03-02 17:02:26,2023-03-02 17:02:27,0.619s,PASSED
"content1 = getAttribute(findTestObject(""2.Dashboard/Accounts/Finance Account Details""), ""contentDescription"", 0)",,,,2023-03-02 17:02:27,2023-03-02 17:02:28,0.907s,PASSED
"tap(findTestObject(""2.Dashboard/Accounts/label_Deposits""), 0)",,,,2023-03-02 17:02:28,2023-03-02 17:02:28,0.681s,PASSED
"content2 = getAttribute(findTestObject(""2.Dashboard/Accounts/AccountDetails""), ""contentDescription"", 0)",,,,2023-03-02 17:02:28,2023-03-02 17:02:29,0.876s,PASSED
println(content),,,,2023-03-02 17:02:29,2023-03-02 17:02:29,0.009s,PASSED
"line = content.split(""\R"")",,,,2023-03-02 17:02:29,2023-03-02 17:02:29,0.004s,PASSED
"line1 = content1.split(""\R"")",,,,2023-03-02 17:02:29,2023-03-02 17:02:29,0.000s,PASSED
"line2 = content2.split(""\R"")",,,,2023-03-02 17:02:29,2023-03-02 17:02:29,0.001s,PASSED
println(line[4]),,,,2023-03-02 17:02:29,2023-03-02 17:02:29,0.002s,PASSED
if (accountNumber == line[4] && financeAccountNumber == line1[4] && depositAccountNumber == line2[4]),,,,2023-03-02 17:02:29,2023-03-02 17:02:29,0.017s,PASSED
"callTestCase(findTestCase(""Utilities/Logout""), [:], CONTINUE_ON_FAILURE)",,,,2023-03-02 17:02:29,2023-03-02 17:02:37,8.007s,PASSED
Start listener action : autoUpdateJobStatus,,,,2023-03-02 17:02:37,2023-03-02 17:02:37,0.001s,PASSED
