Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"tapAtPosition(137, 771)",,,,2023-02-28 16:09:46,2023-02-28 16:09:46,0.301s,PASSED
"callTestCase(findTestCase(""Utilities/Enter_mPIN""), [:], STOP_ON_FAILURE)",,,,2023-02-28 16:09:46,2023-02-28 16:09:50,4.041s,PASSED
"tap(findTestObject(""4.Transfers/Button_Verify mPIN""), 0)",,,,2023-02-28 16:09:50,2023-02-28 16:09:52,1.349s,PASSED
delay(5),,,,2023-02-28 16:09:52,2023-02-28 16:09:57,5.011s,PASSED
"callTestCase(findTestCase(""Utilities/Enter_OTP""), [:], STOP_ON_FAILURE)",,,,2023-02-28 16:09:57,2023-02-28 16:10:03,6.647s,PASSED
"tap(findTestObject(""4.Transfers/Button_VerifyOTP""), 0)",,,,2023-02-28 16:10:03,2023-02-28 16:10:04,0.922s,PASSED
"waitForElementPresent(findTestObject(""4.Transfers/Button_BackToPayment""), 180)",,,,2023-02-28 16:10:04,2023-02-28 16:10:32,27.280s,PASSED
takeScreenshot(),,,,2023-02-28 16:10:32,2023-02-28 16:10:33,1.328s,PASSED
"content = getAttribute(findTestObject(""3.Payments/Payment Success page/label_SuccessPage""), ""contentDescription"", 0)",,,,2023-02-28 16:10:33,2023-02-28 16:10:33,0.291s,PASSED
println(content),,,,2023-02-28 16:10:33,2023-02-28 16:10:33,0.000s,PASSED
"line = content.split(""\R"")",,,,2023-02-28 16:10:33,2023-02-28 16:10:33,0.000s,PASSED
println(line[0]),,,,2023-02-28 16:10:33,2023-02-28 16:10:33,0.001s,PASSED
if (amount == line[0]),,,,2023-02-28 16:10:33,2023-02-28 16:10:33,0.002s,PASSED
"tap(findTestObject(""3.Payments/Payment Success page/Button_Back To Payment""), 0)",,,,2023-02-28 16:10:33,2023-02-28 16:10:34,0.971s,PASSED
"callTestCase(findTestCase(""Utilities/Logout""), [:], CONTINUE_ON_FAILURE)",,,,2023-02-28 16:10:34,2023-02-28 16:10:44,10.207s,PASSED
closeApplication(),,,,2023-02-28 16:10:44,2023-02-28 16:10:45,0.602s,PASSED
Start listener action : autoUpdateJobStatus,,,,2023-02-28 16:10:45,2023-02-28 16:10:45,0.001s,PASSED
,,,,,,,
Test Cases/Demo/TC 01 - New Bill Payment,,,,2023-02-28 16:10:45,2023-02-28 16:12:23,1m - 37.929s,ERROR
Start listener action : enableSauceLabs,,,,2023-02-28 16:10:45,2023-02-28 16:10:45,0.002s,PASSED
"callTestCase(findTestCase(""Utilities/Login""), [:], CONTINUE_ON_FAILURE)",,,,2023-02-28 16:10:47,2023-02-28 16:11:21,34.163s,PASSED
"tap(findTestObject(""3.Payments/Payments_page/tab_PAY""), 0)",,,,2023-02-28 16:11:21,2023-02-28 16:11:21,0.371s,PASSED
"tap(findTestObject(""3.Payments/Payments_page/tab_Bills""), 0)",,,,2023-02-28 16:11:21,2023-02-28 16:11:23,2.020s,PASSED
"tap(findTestObject(""3.Payments/Payments_page/button_NewBill""), 0)",,,,2023-02-28 16:11:23,2023-02-28 16:11:25,1.823s,PASSED
delay(2),,,,2023-02-28 16:11:25,2023-02-28 16:11:27,2.012s,PASSED
"tap(findTestObject(""3.Payments/Pay To New Biller/Label_Select Biller"", [""biller"":biller]), 0)",,,,2023-02-28 16:11:27,2023-02-28 16:11:28,0.908s,PASSED
"tap(findTestObject(""3.Payments/Pay To New Biller/Label_Select Sub Biller"", [""subBiller"":subBiller]), 0)",,,,2023-02-28 16:11:28,2023-02-28 16:11:33,5.400s,PASSED
"delay(5, CONTINUE_ON_FAILURE)",,,,2023-02-28 16:11:33,2023-02-28 16:11:38,5.015s,PASSED
"callTestCase(findTestCase(""Utilities/Account Selection Based on AccountNumber""), [""accountNumber"":accountNumber], CONTINUE_ON_FAILURE)",,,,2023-02-28 16:11:38,2023-02-28 16:11:39,0.449s,PASSED
"tap(findTestObject(""3.Payments/Pay To New Biller/Text Box_Account Number Entry""), 0)",,,,2023-02-28 16:11:39,2023-02-28 16:11:39,0.417s,PASSED
"setText(findTestObject(""3.Payments/Pay To New Biller/Text Box_Account Number Entry""), consumerNumber, 0)",,,,2023-02-28 16:11:39,2023-02-28 16:11:40,1.145s,PASSED
pressBack(),,,,2023-02-28 16:11:40,2023-02-28 16:11:41,0.766s,PASSED
takeScreenshot(),,,,2023-02-28 16:11:41,2023-02-28 16:11:42,1.136s,PASSED
"tap(findTestObject(""3.Payments/Pay To New Biller/Button_Next""), 0)",,,,2023-02-28 16:11:42,2023-02-28 16:11:43,0.917s,PASSED
"waitForElementPresent(findTestObject(""3.Payments/Amount/Text Box_Amount Entry""), 0)",,,,2023-02-28 16:11:43,2023-02-28 16:11:47,3.897s,PASSED
"tap(findTestObject(""3.Payments/Amount/Text Box_Amount Entry""), 0)",,,,2023-02-28 16:11:47,2023-02-28 16:11:48,0.920s,PASSED
"clearText(findTestObject(""3.Payments/Amount/Text Box_Amount Entry""), 0)",,,,2023-02-28 16:11:48,2023-02-28 16:11:48,0.359s,PASSED
"setText(findTestObject(""3.Payments/Amount/Text Box_Amount Entry""), amount, 0)",,,,2023-02-28 16:11:48,2023-02-28 16:11:49,0.752s,PASSED
takeScreenshot(),,,,2023-02-28 16:11:49,2023-02-28 16:11:50,0.722s,PASSED
"tap(findTestObject(""3.Payments/Amount/Button_Next""), 0)",,,,2023-02-28 16:11:50,2023-02-28 16:11:51,1.318s,PASSED
"tap(findTestObject(""3.Payments/Payment Confirmation Page/Button_Confirm""), 0)",,,,2023-02-28 16:11:51,2023-02-28 16:11:51,0.308s,PASSED
delay(5),,,,2023-02-28 16:11:51,2023-02-28 16:11:56,5.006s,PASSED
"callTestCase(findTestCase(""Utilities/Enter_mPIN""), [:], STOP_ON_FAILURE)",,,,2023-02-28 16:11:56,2023-02-28 16:12:01,5.073s,PASSED
"tap(findTestObject(""3.Payments/Payment Confirmation Page/Button_Verify""), 0)",,,,2023-02-28 16:12:01,2023-02-28 16:12:02,0.902s,PASSED
delay(5),,,,2023-02-28 16:12:02,2023-02-28 16:12:07,5.010s,PASSED
"callTestCase(findTestCase(""Utilities/Enter_OTP""), [:], STOP_ON_FAILURE)",,,,2023-02-28 16:12:07,2023-02-28 16:12:13,6.011s,PASSED
"tap(findTestObject(""4.Transfers/Button_VerifyOTP""), 0)",,,,2023-02-28 16:12:13,2023-02-28 16:12:15,1.633s,PASSED
"waitForElementPresent(findTestObject(""3.Payments/Payment Success page/Button_Back To Payment""), 180)",,,,2023-02-28 16:12:15,2023-02-28 16:12:21,6.485s,PASSED
takeScreenshot(),,,,2023-02-28 16:12:21,2023-02-28 16:12:22,0.796s,PASSED
"content = getAttribute(findTestObject(""3.Payments/Payment Success page/label_SuccessPage""), ""contentDescription"", 0)",,,,2023-02-28 16:12:22,2023-02-28 16:12:23,0.283s,PASSED
println(content),,,,2023-02-28 16:12:23,2023-02-28 16:12:23,0.021s,PASSED
"line = content.split(""\R"")",,,,2023-02-28 16:12:23,2023-02-28 16:12:23,0.317s,ERROR
Start listener action : autoUpdateJobStatus,,,,2023-02-28 16:12:23,2023-02-28 16:12:23,0.001s,PASSED
