Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"tap(findTestObject(""1.Registration and Login/mPIN Page/Button_Maybe later Biometric""), 0)",,,,2023-03-02 13:22:15,2023-03-02 13:22:15,0.647s,PASSED
"waitForElementPresent(findTestObject(""2.Dashboard/Profile Settings/Image_Profile Picture_Profile Settings""), 0)",,,,2023-03-02 13:22:15,2023-03-02 13:22:21,5.236s,PASSED
takeScreenshot(),,,,2023-03-02 13:22:21,2023-03-02 13:22:22,1.245s,PASSED
"callTestCase(findTestCase(""Utilities/Logout""), [:], CONTINUE_ON_FAILURE)",,,,2023-03-02 13:22:22,2023-03-02 13:22:33,11.564s,PASSED
Start listener action : autoUpdateJobStatus,,,,2023-03-02 13:22:33,2023-03-02 13:22:33,0.004s,PASSED
,,,,,,,
Test Cases/Demo/TC 01 - Login with mPIN,,,,2023-03-02 13:22:33,2023-03-02 13:23:10,36.272s,PASSED
Start listener action : enableSauceLabs,,,,2023-03-02 13:22:34,2023-03-02 13:22:34,0.001s,PASSED
"waitForElementPresent(findTestObject(""1.Registration and Login/Login Page/button_ForgotmPIN""), 0)",,,,2023-03-02 13:22:40,2023-03-02 13:22:40,0.881s,PASSED
"callTestCase(findTestCase(""Utilities/Enter_mPIN""), [:], STOP_ON_FAILURE)",,,,2023-03-02 13:22:40,2023-03-02 13:22:49,8.633s,PASSED
"waitForElementPresent(findTestObject(""2.Dashboard/Accounts/AccountDetails""), 60)",,,,2023-03-02 13:22:49,2023-03-02 13:22:53,4.093s,PASSED
takeScreenshot(),,,,2023-03-02 13:22:53,2023-03-02 13:22:55,1.527s,PASSED
"content = getAttribute(findTestObject(""2.Dashboard/Accounts/AccountDetails""), ""contentDescription"", 0)",,,,2023-03-02 13:22:55,2023-03-02 13:22:57,1.993s,PASSED
"tap(findTestObject(""2.Dashboard/Accounts/label_Finances""), 0)",,,,2023-03-02 13:22:57,2023-03-02 13:22:58,0.980s,PASSED
"content1 = getAttribute(findTestObject(""2.Dashboard/Accounts/Finance Account Details""), ""contentDescription"", 0)",,,,2023-03-02 13:22:58,2023-03-02 13:22:59,1.151s,PASSED
"tap(findTestObject(""2.Dashboard/Accounts/label_Deposits""), 0)",,,,2023-03-02 13:22:59,2023-03-02 13:23:00,1.316s,PASSED
"content2 = getAttribute(findTestObject(""2.Dashboard/Accounts/AccountDetails""), ""contentDescription"", 0)",,,,2023-03-02 13:23:00,2023-03-02 13:23:01,1.116s,PASSED
println(content),,,,2023-03-02 13:23:01,2023-03-02 13:23:01,0.009s,PASSED
"line = content.split(""\R"")",,,,2023-03-02 13:23:01,2023-03-02 13:23:01,0.006s,PASSED
"line1 = content1.split(""\R"")",,,,2023-03-02 13:23:01,2023-03-02 13:23:01,0.001s,PASSED
"line2 = content2.split(""\R"")",,,,2023-03-02 13:23:01,2023-03-02 13:23:01,0.002s,PASSED
println(line[4]),,,,2023-03-02 13:23:01,2023-03-02 13:23:01,0.003s,PASSED
if (accountNumber == line[4] && financeAccountNumber == line1[4] && depositAccountNumber == line2[4]),,,,2023-03-02 13:23:01,2023-03-02 13:23:01,0.020s,PASSED
"callTestCase(findTestCase(""Utilities/Logout""), [:], CONTINUE_ON_FAILURE)",,,,2023-03-02 13:23:01,2023-03-02 13:23:10,8.432s,PASSED
Start listener action : autoUpdateJobStatus,,,,2023-03-02 13:23:10,2023-03-02 13:23:10,0.001s,PASSED
