Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"tap(findTestObject(""4.Transfers/Button_Verify mPIN""), 0)",,,,2023-02-28 13:50:29,2023-02-28 13:50:30,0.912s,PASSED
"waitForElementPresent(findTestObject(""4.Transfers/Button_Next""), 0)",,,,2023-02-28 13:50:30,2023-02-28 13:50:36,5.851s,PASSED
"tap(findTestObject(""4.Transfers/Button_Next""), 0)",,,,2023-02-28 13:50:36,2023-02-28 13:50:38,1.435s,PASSED
delay(3),,,,2023-02-28 13:50:38,2023-02-28 13:50:41,3.019s,PASSED
"setText(findTestObject(""4.Transfers/Text Box_Amount""), amount, 0)",,,,2023-02-28 13:50:41,2023-02-28 13:50:41,0.588s,PASSED
takeScreenshot(),,,,2023-02-28 13:50:41,2023-02-28 13:50:42,0.751s,PASSED
"tap(findTestObject(""4.Transfers/Button_Next""), 0)",,,,2023-02-28 13:50:42,2023-02-28 13:50:43,1.351s,PASSED
delay(3),,,,2023-02-28 13:50:43,2023-02-28 13:50:46,3.016s,PASSED
"swipe(135, 1840, 447, 259)",,,,2023-02-28 13:50:46,2023-02-28 13:50:48,1.213s,PASSED
"tap(findTestObject(""4.Transfers/Button_Confirm""), 0)",,,,2023-02-28 13:50:48,2023-02-28 13:50:48,0.690s,PASSED
delay(5),,,,2023-02-28 13:50:48,2023-02-28 13:50:53,5.005s,PASSED
"tapAtPosition(137, 771)",,,,2023-02-28 13:50:53,2023-02-28 13:50:54,0.354s,PASSED
"callTestCase(findTestCase(""Utilities/Enter_mPIN""), [:], STOP_ON_FAILURE)",,,,2023-02-28 13:50:54,2023-02-28 13:50:59,5.046s,PASSED
"tap(findTestObject(""4.Transfers/Button_Verify mPIN""), 0)",,,,2023-02-28 13:50:59,2023-02-28 13:51:00,0.975s,PASSED
delay(5),,,,2023-02-28 13:51:00,2023-02-28 13:51:05,5.018s,PASSED
"callTestCase(findTestCase(""Utilities/Enter_OTP""), [:], STOP_ON_FAILURE)",,,,2023-02-28 13:51:05,2023-02-28 13:51:11,6.587s,PASSED
"tap(findTestObject(""4.Transfers/Button_VerifyOTP""), 0)",,,,2023-02-28 13:51:11,2023-02-28 13:51:12,0.850s,PASSED
"waitForElementPresent(findTestObject(""4.Transfers/Button_BackToPayment""), 180)",,,,2023-02-28 13:51:12,2023-02-28 13:51:31,18.710s,PASSED
takeScreenshot(),,,,2023-02-28 13:51:31,2023-02-28 13:51:32,1.117s,PASSED
"content = getAttribute(findTestObject(""3.Payments/Payment Success page/label_SuccessPage""), ""contentDescription"", 0)",,,,2023-02-28 13:51:32,2023-02-28 13:51:32,0.337s,PASSED
println(content),,,,2023-02-28 13:51:32,2023-02-28 13:51:32,0.000s,PASSED
"line = content.split(""\R"")",,,,2023-02-28 13:51:32,2023-02-28 13:51:32,0.001s,PASSED
println(line[0]),,,,2023-02-28 13:51:32,2023-02-28 13:51:32,0.000s,PASSED
if (amount == line[0]),,,,2023-02-28 13:51:32,2023-02-28 13:51:32,0.000s,PASSED
"tap(findTestObject(""3.Payments/Payment Success page/Button_Back To Payment""), 0)",,,,2023-02-28 13:51:32,2023-02-28 13:51:33,1.005s,PASSED
"callTestCase(findTestCase(""Utilities/Logout""), [:], CONTINUE_ON_FAILURE)",,,,2023-02-28 13:51:33,2023-02-28 13:51:43,9.832s,PASSED
closeApplication(),,,,2023-02-28 13:51:43,2023-02-28 13:51:44,0.597s,PASSED
Start listener action : autoUpdateJobStatus,,,,2023-02-28 13:51:44,2023-02-28 13:51:44,0.000s,PASSED
,,,,,,,
Test Cases/Demo/TC 01 - New Bill Payment,,,,2023-02-28 13:51:44,2023-02-28 13:53:52,2m - 7.982s,PASSED
Start listener action : enableSauceLabs,,,,2023-02-28 13:51:44,2023-02-28 13:51:44,0.000s,PASSED
"callTestCase(findTestCase(""Utilities/Login""), [:], CONTINUE_ON_FAILURE)",,,,2023-02-28 13:51:45,2023-02-28 13:52:27,41.831s,PASSED
"tap(findTestObject(""3.Payments/Payments_page/tab_PAY""), 0)",,,,2023-02-28 13:52:27,2023-02-28 13:52:29,1.988s,PASSED
"tap(findTestObject(""3.Payments/Payments_page/tab_Bills""), 0)",,,,2023-02-28 13:52:29,2023-02-28 13:52:30,1.014s,PASSED
"tap(findTestObject(""3.Payments/Payments_page/button_NewBill""), 0)",,,,2023-02-28 13:52:30,2023-02-28 13:52:32,1.587s,PASSED
delay(2),,,,2023-02-28 13:52:32,2023-02-28 13:52:34,2.014s,PASSED
"tap(findTestObject(""3.Payments/Pay To New Biller/Label_Select Biller"", [""biller"":biller]), 0)",,,,2023-02-28 13:52:34,2023-02-28 13:52:35,1.090s,PASSED
"tap(findTestObject(""3.Payments/Pay To New Biller/Label_Select Sub Biller"", [""subBiller"":subBiller]), 0)",,,,2023-02-28 13:52:35,2023-02-28 13:52:41,6.028s,PASSED
"delay(5, CONTINUE_ON_FAILURE)",,,,2023-02-28 13:52:41,2023-02-28 13:52:46,5.017s,PASSED
"callTestCase(findTestCase(""Utilities/Account Selection Based on AccountNumber""), [""accountNumber"":accountNumber], CONTINUE_ON_FAILURE)",,,,2023-02-28 13:52:46,2023-02-28 13:52:46,0.594s,PASSED
"tap(findTestObject(""3.Payments/Pay To New Biller/Text Box_Account Number Entry""), 0)",,,,2023-02-28 13:52:46,2023-02-28 13:52:47,0.471s,PASSED
"setText(findTestObject(""3.Payments/Pay To New Biller/Text Box_Account Number Entry""), consumerNumber, 0)",,,,2023-02-28 13:52:47,2023-02-28 13:52:48,1.195s,PASSED
pressBack(),,,,2023-02-28 13:52:48,2023-02-28 13:52:49,0.734s,PASSED
takeScreenshot(),,,,2023-02-28 13:52:49,2023-02-28 13:52:50,1.218s,PASSED
"tap(findTestObject(""3.Payments/Pay To New Biller/Button_Next""), 0)",,,,2023-02-28 13:52:50,2023-02-28 13:52:51,0.927s,PASSED
"waitForElementPresent(findTestObject(""3.Payments/Amount/Text Box_Amount Entry""), 0)",,,,2023-02-28 13:52:51,2023-02-28 13:52:59,7.797s,PASSED
"tap(findTestObject(""3.Payments/Amount/Text Box_Amount Entry""), 0)",,,,2023-02-28 13:52:59,2023-02-28 13:53:00,0.936s,PASSED
"clearText(findTestObject(""3.Payments/Amount/Text Box_Amount Entry""), 0)",,,,2023-02-28 13:53:00,2023-02-28 13:53:00,0.667s,PASSED
"setText(findTestObject(""3.Payments/Amount/Text Box_Amount Entry""), amount, 0)",,,,2023-02-28 13:53:00,2023-02-28 13:53:01,0.776s,PASSED
takeScreenshot(),,,,2023-02-28 13:53:01,2023-02-28 13:53:02,0.754s,PASSED
"tap(findTestObject(""3.Payments/Amount/Button_Next""), 0)",,,,2023-02-28 13:53:02,2023-02-28 13:53:03,1.348s,PASSED
"tap(findTestObject(""3.Payments/Payment Confirmation Page/Button_Confirm""), 0)",,,,2023-02-28 13:53:03,2023-02-28 13:53:04,1.301s,PASSED
delay(5),,,,2023-02-28 13:53:04,2023-02-28 13:53:09,5.007s,PASSED
"callTestCase(findTestCase(""Utilities/Enter_mPIN""), [:], STOP_ON_FAILURE)",,,,2023-02-28 13:53:09,2023-02-28 13:53:14,4.663s,PASSED
"tap(findTestObject(""3.Payments/Payment Confirmation Page/Button_Verify""), 0)",,,,2023-02-28 13:53:14,2023-02-28 13:53:15,0.965s,PASSED
delay(5),,,,2023-02-28 13:53:15,2023-02-28 13:53:20,5.013s,PASSED
"callTestCase(findTestCase(""Utilities/Enter_OTP""), [:], STOP_ON_FAILURE)",,,,2023-02-28 13:53:20,2023-02-28 13:53:26,6.137s,PASSED
"tap(findTestObject(""4.Transfers/Button_VerifyOTP""), 0)",,,,2023-02-28 13:53:26,2023-02-28 13:53:28,1.404s,PASSED
"waitForElementPresent(findTestObject(""3.Payments/Payment Success page/Button_Back To Payment""), 180)",,,,2023-02-28 13:53:28,2023-02-28 13:53:39,10.936s,PASSED
takeScreenshot(),,,,2023-02-28 13:53:39,2023-02-28 13:53:39,0.817s,PASSED
"content = getAttribute(findTestObject(""3.Payments/Payment Success page/label_SuccessPage""), ""contentDescription"", 0)",,,,2023-02-28 13:53:39,2023-02-28 13:53:40,0.337s,PASSED
println(content),,,,2023-02-28 13:53:40,2023-02-28 13:53:40,0.000s,PASSED
"line = content.split(""\R"")",,,,2023-02-28 13:53:40,2023-02-28 13:53:40,0.000s,PASSED
println(line[0]),,,,2023-02-28 13:53:40,2023-02-28 13:53:40,0.000s,PASSED
if (amount == line[0]),,,,2023-02-28 13:53:40,2023-02-28 13:53:40,0.000s,PASSED
"tap(findTestObject(""3.Payments/Payment Success page/Button_Back To Payment""), 0)",,,,2023-02-28 13:53:40,2023-02-28 13:53:41,0.997s,PASSED
"callTestCase(findTestCase(""Utilities/Logout""), [:], CONTINUE_ON_FAILURE)",,,,2023-02-28 13:53:41,2023-02-28 13:53:51,10.320s,PASSED
closeApplication(),,,,2023-02-28 13:53:51,2023-02-28 13:53:52,0.571s,PASSED
Start listener action : autoUpdateJobStatus,,,,2023-02-28 13:53:52,2023-02-28 13:53:52,0.000s,PASSED
